  Temperature (K)            <q^2>, 10^4 : 3·10^4      <E>/N, 10^4 : 3·10^4      <q^2>, 3·10^4 : 10^5      <E>/N, 3·10^4 : 10^5      <q^2>, 10^5 : 3·10^5      <E>/N, 10^5 : 3·10^5      <q^2>, 3·10^5 : 10^6      <E>/N, 3·10^5 : 10^6
  0.64735812133072401        9.0219838165867508E-009   1.4138449039165933E-003   8.2564240853701321E-009   1.4065949704215330E-003   9.8488439107313756E-009   1.4019546706695110E-003   9.6324773039668801E-009   1.4108183076472155E-003
  0.65088062622309195        8.2729347068807114E-009   1.4215146388003564E-003   9.1530715248414454E-009   1.4270364264791300E-003   1.0355323320254683E-008   1.4067593380663311E-003   1.0183459380641580E-008   1.4090277349958862E-003
  0.65440313111545989        8.2254609924325454E-009   1.4211674196308647E-003   8.9145032688975337E-009   1.4107573966030032E-003   9.9915952887386087E-009   1.4011827319191071E-003   1.0278556562427964E-008   1.4044893361661317E-003
  0.65792563600782783        1.0961308323222955E-008   1.4540159641166983E-003   9.1920540268932063E-009   1.4207971854235178E-003   9.7135955002158878E-009   1.4052051444916288E-003   9.6229969390801019E-009   1.4111591880924866E-003
  0.66144814090019577        1.2330482827908154E-008   1.4316443630123230E-003   9.3322762820337504E-009   1.4336524672606693E-003   1.0234321234747767E-008   1.4042267409968190E-003   9.6594474078821290E-009   1.4056053063283408E-003
  0.66497064579256360        9.4625410502371579E-009   1.4105560457001605E-003   9.6250109241477086E-009   1.4176256964315793E-003   1.0194155038334430E-008   1.3931251772592078E-003   1.0086777287402324E-008   1.4045213458269636E-003
  0.66849315068493154        7.8562888661692696E-009   1.3775226918909269E-003   1.0325041200433459E-008   1.4195967071656405E-003   9.2198693891987208E-009   1.3957698799553328E-003   1.0354407796902317E-008   1.4043965862964147E-003
  0.67201565557729948        9.5809926220710606E-009   1.4209669209720715E-003   1.0082797546471869E-008   1.4240325041215069E-003   9.1347668785601855E-009   1.4022879756579640E-003   1.0148434167993921E-008   1.4066574856888370E-003
  0.67553816046966730        7.9026862770423240E-009   1.4170464783346561E-003   8.6778808119041581E-009   1.4113878133024888E-003   9.1952999355271462E-009   1.4062310076318682E-003   1.0350437202890004E-008   1.3953151104048758E-003
  0.67906066536203524        1.2188672559565750E-008   1.4399210818280381E-003   1.1796705491308655E-008   1.4059191819978877E-003   9.2524423962458965E-009   1.4016890167782548E-003   1.0115802121747817E-008   1.4043698020379193E-003
  0.68258317025440318        1.0852543483565057E-008   1.4181799167287310E-003   1.2235250324010848E-008   1.3942915349367208E-003   9.3269685748964544E-009   1.4026738703512820E-003   1.0156493434416396E-008   1.4055889710443028E-003
  0.68610567514677112        1.1585535307501864E-008   1.4162606190027168E-003   8.4948010875710426E-009   1.4120017759102796E-003   9.9380355095490813E-009   1.3981587957008742E-003   1.0102710387270365E-008   1.3986170899114639E-003
  0.68962818003913906        1.0420480321372288E-008   1.4195685164185184E-003   8.7788794189691540E-009   1.4075977618174095E-003   9.5366383902728558E-009   1.3847453625145136E-003   9.5317231690777206E-009   1.3887398384395055E-003
  0.69315068493150678        1.2211158577499837E-008   1.4058362056353670E-003   8.1130419857800007E-009   1.4084284740882660E-003   9.7618671134114273E-009   1.4019246062816819E-003   1.0196823859587312E-008   1.3992498504239068E-003
  0.69667318982387472        1.2507112971369711E-008   1.4189682494935537E-003   8.2500378734299114E-009   1.4208373569584052E-003   9.8569435067474847E-009   1.3905260753846961E-003   1.0311573610774108E-008   1.3902218185423408E-003
  0.70019569471624266        1.0207372213500193E-008   1.3817211686713115E-003   9.1049919969269200E-009   1.3899809640549523E-003   1.0389942326582968E-008   1.4035781218612101E-003   9.4168395402708226E-009   1.3958576367885274E-003
  0.70371819960861060        1.0663375857917742E-008   1.3701453525014500E-003   1.0870106052607299E-008   1.3650708504470198E-003   1.0647639282979071E-008   1.3963563605240779E-003   9.1281819290348460E-009   1.3923534794835308E-003
  0.70724070450097853        9.0937761739752750E-009   1.3625281252039559E-003   9.5278041304222171E-009   1.3907912059138263E-003   1.0279181879013777E-008   1.3891445585613837E-003   9.6782975430999476E-009   1.3971105167401091E-003
  0.71076320939334647        9.6456581044351979E-009   1.3726699479698747E-003   9.6654652484825680E-009   1.3616445613941844E-003   9.8617601906880744E-009   1.3895620565192075E-003   1.0048588904153023E-008   1.3964594861500829E-003
  0.71428571428571441        9.2567634423901481E-009   1.3692262066146085E-003   1.0675792249717883E-008   1.4092359139550744E-003   1.0163456317968667E-008   1.4022466712020104E-003   9.6600993336843599E-009   1.3978296453008494E-003
  0.71780821917808235        1.1454342628481506E-008   1.3931887231588918E-003   1.0436325932719878E-008   1.3929005521349609E-003   1.0133103933185339E-008   1.3977336777345045E-003   9.2648144345730536E-009   1.3993363509703029E-003
  0.72133072407045007        1.1989236416026153E-008   1.3658396203535376E-003   9.9165897284235276E-009   1.3953750219329126E-003   1.0044552618637681E-008   1.3889528043335303E-003   1.0019695452813591E-008   1.3925779958089280E-003
  0.72485322896281801        1.2318934381440065E-008   1.3994340472312449E-003   1.0180968924292497E-008   1.4074085191574080E-003   9.7742886282503600E-009   1.3841201170405838E-003   9.8221261786030866E-009   1.3886159483118847E-003
  0.72837573385518595        9.5739239256183005E-009   1.3544332927038455E-003   1.0373761012618030E-008   1.3904244255889871E-003   9.9314347608014934E-009   1.3902466928906506E-003   1.0042122864563550E-008   1.3891549273161218E-003
  0.73189823874755389        8.2621716711295950E-009   1.3752515832516554E-003   9.0096062714500079E-009   1.3869137360681114E-003   9.8827877081930635E-009   1.3888850529940101E-003   1.0035344998219184E-008   1.3850257022156645E-003
  0.73542074363992183        1.2981413776564157E-008   1.4121033100195802E-003   9.2602650901036608E-009   1.3964724091430460E-003   9.7679614555090662E-009   1.3917517587717157E-003   9.8657336950834303E-009   1.3923276843794156E-003
  0.73894324853228976        1.0073386963041707E-008   1.3950347247277980E-003   9.0414209158292838E-009   1.3890892795503271E-003   9.9047407275065778E-009   1.3858463297365233E-003   9.8432247926081930E-009   1.3870477984368336E-003
  0.74246575342465748        1.0327860035341063E-008   1.3844134955215959E-003   9.4421640304582464E-009   1.3700647322943300E-003   9.7896961960941551E-009   1.3681616520101671E-003   9.7331474535167220E-009   1.3895799589301791E-003
  0.74598825831702542        8.9028631911791310E-009   1.3912839113154273E-003   8.2534471792834152E-009   1.3710648581618443E-003   1.0339403524994851E-008   1.3756360945961206E-003   9.7406254748680766E-009   1.3851933495324504E-003
  0.74951076320939336        9.9286095875462917E-009   1.3768754443149085E-003   1.0465105463351522E-008   1.4072826156791831E-003   1.0005489457398653E-008   1.3820877344231121E-003   9.6983351146004024E-009   1.3883678247403753E-003
  0.75303326810176130        8.2871302783578584E-009   1.3954269207328901E-003   1.1158250604889223E-008   1.3888045879014369E-003   1.0654990910552443E-008   1.3741189101187047E-003   9.7877545548336845E-009   1.3901271665967734E-003
  0.75655577299412924        9.5746802470494612E-009   1.3904717103552552E-003   8.4359115654868735E-009   1.3591765874547751E-003   9.4655493739992373E-009   1.3965503531188006E-003   9.9541004081921916E-009   1.3806731190748646E-003
  0.76007827788649696        1.0789681536921377E-008   1.3441030602336212E-003   9.8962835701448572E-009   1.3449732279404998E-003   9.8849297501146791E-009   1.3881304807378911E-003   9.6843769175133527E-009   1.3766353045207714E-003
  0.76360078277886489        8.1476471528805593E-009   1.4195468432715872E-003   9.2202930578163695E-009   1.3599954429165727E-003   1.0449820547364651E-008   1.3792570522637106E-003   9.6631261320518598E-009   1.3825684962503145E-003
  0.76712328767123283        9.4667589966801625E-009   1.4001059998431872E-003   8.3524750412574844E-009   1.3562394217837468E-003   1.0578328510746359E-008   1.3873506396164885E-003   9.9374297341065753E-009   1.3755089311477994E-003
  0.77064579256360077        7.5193767578735281E-009   1.4161215498759553E-003   9.9720034216131484E-009   1.3741935331241361E-003   1.0241963900625706E-008   1.3741611538367578E-003   9.5577378358159753E-009   1.3763393502690762E-003
  0.77416829745596871        9.6439709258579960E-009   1.3684384630823592E-003   1.0541282660726991E-008   1.3784373145151352E-003   9.9330412922427054E-009   1.3649911648535636E-003   9.5683008631957435E-009   1.3795948313474323E-003
  0.77769080234833665        7.4476425790566316E-009   1.3897509730329317E-003   1.0146559881312506E-008   1.3630983257150676E-003   9.4415503554046154E-009   1.3798144253465579E-003   9.7541346414280794E-009   1.3727439066511578E-003
  0.78121330724070459        8.9354141020048028E-009   1.4103723442712999E-003   8.8910123200288838E-009   1.3652653734815040E-003   1.0221867705695332E-008   1.3808617538859835E-003   9.7858295443334755E-009   1.3731387553794776E-003
  0.78473581213307253        1.0023644284300062E-008   1.3965518037643821E-003   1.0208767240068742E-008   1.3773583868252380E-003   9.4860501121729611E-009   1.3799829210562166E-003   1.0086504542934043E-008   1.3770612743841152E-003
  0.78825831702544047        1.1279632377883663E-008   1.3844313640808356E-003   9.1027052673910340E-009   1.3755942367216839E-003   9.1851397883146998E-009   1.3754637176083633E-003   9.9156708789191071E-009   1.3705770164062934E-003
  0.79178082191780819        1.0900918965873451E-008   1.3742001649787716E-003   1.0680897893118007E-008   1.3614638751938142E-003   9.7400712547823780E-009   1.3722439299162943E-003   9.8628249751137841E-009   1.3718318136309140E-003
  0.79530332681017613        8.4610842075245436E-009   1.3743844919436347E-003   9.0331055356987886E-009   1.3624602231928813E-003   9.6263509476557369E-009   1.3616851360857254E-003   9.5771825207131243E-009   1.3678569276210121E-003
  0.79882583170254406        1.0072427016609851E-008   1.3476911265678101E-003   8.3063413122934951E-009   1.3763272191198276E-003   9.4771850854158402E-009   1.3799848419410409E-003   9.5826631877571337E-009   1.3740918724581466E-003
  0.80234833659491200        7.5611780615879984E-009   1.3790566306412294E-003   9.2587849524404315E-009   1.3604202421348807E-003   9.2212110757827753E-009   1.3699101004312978E-003   9.4312434417328667E-009   1.3657543674402404E-003
  0.80587084148727994        1.0952203376763227E-008   1.3681006168007389E-003   9.6684172084288943E-009   1.3516897843302493E-003   9.6612377092242245E-009   1.3689925719460006E-003   9.9291550993387193E-009   1.3750524207301038E-003
  0.80939334637964788        8.6623529760704111E-009   1.3225138532872807E-003   1.0573088989726134E-008   1.3645775284468462E-003   9.8593736765906207E-009   1.3782752417988377E-003   9.9307134015751729E-009   1.3653468203656044E-003
  0.81291585127201560        9.7448816583461615E-009   1.3663700793631029E-003   1.0546970380736250E-008   1.3475222869144220E-003   9.7004551207646722E-009   1.3569502977450610E-003   9.5849665480532813E-009   1.3764611151884309E-003
  0.81643835616438354        9.5329080326208043E-009   1.3818326600788181E-003   9.6525098862392564E-009   1.3596818413685208E-003   1.0287805343978108E-008   1.3573648652120027E-003   9.8959484603255987E-009   1.3680185251860946E-003
  0.81996086105675148        1.2546936203648840E-008   1.3541740463415477E-003   1.1061950187597956E-008   1.3657574959797785E-003   1.0006764205172657E-008   1.3742294477880933E-003   9.4481203372457195E-009   1.3689880967447867E-003
  0.82348336594911942        9.0867947453799569E-009   1.3667073232637927E-003   1.0266550816595554E-008   1.3536572691186198E-003   1.0604437557049096E-008   1.3731106671883025E-003   9.7089089519743405E-009   1.3633410118994236E-003
  0.82700587084148736        1.0116991802476633E-008   1.3865614268018388E-003   8.5828859092933790E-009   1.3515328946523369E-003   9.2882459284737710E-009   1.3725657693343237E-003   9.9116021634212563E-009   1.3660380017835581E-003
  0.83052837573385507        9.2451859066362442E-009   1.3718922514406064E-003   9.2707341536879545E-009   1.3428358751615243E-003   1.0205508442595600E-008   1.3573228658206062E-003   9.5242642731006652E-009   1.3640447752608451E-003
  0.83405088062622301        1.0007383373530134E-008   1.3355314604477722E-003   1.0178449364112956E-008   1.3576672959939710E-003   1.0314947576262057E-008   1.3545456254971213E-003   9.6968291992587710E-009   1.3677028733255741E-003
  0.83757338551859095        7.7716681337368476E-009   1.3077249832817636E-003   1.0184644322310175E-008   1.3496804553765937E-003   9.9173747003078459E-009   1.3533880519884405E-003   9.6988847612270282E-009   1.3637861361053573E-003
  0.84109589041095889        9.3985155321609259E-009   1.3944080775731180E-003   1.0793388355523348E-008   1.3733904364385775E-003   9.4960560090839858E-009   1.3783675713668344E-003   9.7496967230524340E-009   1.3580408843400489E-003
  0.84461839530332683        7.1102650421878687E-009   1.3725557474480912E-003   1.2025744321623018E-008   1.3581026810820082E-003   9.8812481155619033E-009   1.3623915741103700E-003   9.8707262493137800E-009   1.3563041269288598E-003
  0.84814090019569477        7.3556913465991254E-009   1.3744477216370296E-003   8.9172639751008572E-009   1.3737369473009104E-003   1.0059503256343306E-008   1.3613141410954994E-003   9.6521174002970972E-009   1.3624684469524904E-003
  0.85166340508806271        1.1178139859679221E-008   1.3734127737759525E-003   1.0504279219146285E-008   1.3577763217700912E-003   8.7932858150452373E-009   1.3439427107368829E-003   9.5875468105077736E-009   1.3604835982434452E-003
  0.85518590998043065        8.3946733680115759E-009   1.3774782733078105E-003   8.8736830678369319E-009   1.3477269297914713E-003   9.6623902209103113E-009   1.3707026013114955E-003   9.3471242247947628E-009   1.3547100635162288E-003
  0.85870841487279859        1.0857110501437828E-008   1.3823781106590775E-003   9.5215509645640855E-009   1.3552860125949208E-003   9.3967042630538338E-009   1.3563384675129783E-003   9.5859311321484193E-009   1.3495656381860110E-003
  0.86223091976516653        1.0889137805118852E-008   1.4053219068294641E-003   9.5190979274255890E-009   1.3556604957557284E-003   8.7122665718197824E-009   1.3478457470366266E-003   9.8294894477086414E-009   1.3648195514829630E-003
  0.86575342465753424        9.4404622823044633E-009   1.3549436298690026E-003   9.5982021386069917E-009   1.3383239661759164E-003   9.8111369879916304E-009   1.3547368510044180E-003   9.1455045289226949E-009   1.3576650137430988E-003
  0.86927592954990218        9.0531093524075466E-009   1.3870632054045916E-003   9.6851477532514504E-009   1.3779277312403013E-003   9.4872404588386421E-009   1.3522331994579872E-003   9.2402316762932714E-009   1.3485200039160970E-003
  0.87279843444227012        1.2446461810447883E-008   1.3619707586631916E-003   9.9390578855361257E-009   1.3509274906578607E-003   9.6784118795767432E-009   1.3458086041559000E-003   9.0825712374810656E-009   1.3494168967698767E-003
  0.87632093933463806        9.7013059081970491E-009   1.3678703651840759E-003   8.5250108635851309E-009   1.3379320440747376E-003   9.0676971012726421E-009   1.3577072455373128E-003   9.6027190530938762E-009   1.3573511557295984E-003
  0.87984344422700600        1.0585154768364362E-008   1.3565584671158140E-003   9.5081049948930748E-009   1.3404572120135916E-003   9.8876160336658363E-009   1.3525048963667359E-003   9.8265092154698706E-009   1.3527160059984974E-003
  0.88336594911937372        9.0704756560384000E-009   1.3772836735198410E-003   9.0064131654798992E-009   1.3522771407650518E-003   9.7545649623498328E-009   1.3450918543530862E-003   9.6880764301334105E-009   1.3529152351456494E-003
  0.88688845401174166        8.6677344939459693E-009   1.3401412616203679E-003   9.9152675829827779E-009   1.3567629721032322E-003   9.2761591076850895E-009   1.3422243277309463E-003   9.8123173562011545E-009   1.3531902947022381E-003
  0.89041095890410960        1.0382256999812919E-008   1.3400594699664273E-003   1.0719697456806899E-008   1.3391336258500813E-003   9.8082702606916421E-009   1.3414791598246665E-003   9.0812740381807083E-009   1.3556463976581914E-003
  0.89393346379647753        6.5500635759851919E-009   1.3154072698432838E-003   1.0039948392659427E-008   1.3186706539625966E-003   9.2324713477864863E-009   1.3414606933685718E-003   9.1810694097408229E-009   1.3538242629463119E-003
  0.89745596868884547        9.4555596216418397E-009   1.3318543367996359E-003   1.0767743723200901E-008   1.3426085315212341E-003   9.0384593931958080E-009   1.3622409474424784E-003   9.5080043787934958E-009   1.3513159282106373E-003
  0.90097847358121319        8.7876987086421901E-009   1.3331745364954569E-003   1.1181450515453304E-008   1.3279588094529961E-003   9.6243893494829541E-009   1.3535688665229828E-003   9.6673869328307248E-009   1.3428343982410816E-003
  0.90450097847358113        7.5057629721126579E-009   1.3433444227717039E-003   9.2215320494558131E-009   1.3325372675816263E-003   9.6874398877844206E-009   1.3478133911994520E-003   9.3517409238432132E-009   1.3478155348890660E-003
  0.90802348336594907        8.9913527986247916E-009   1.3372678542858747E-003   8.3740534526961198E-009   1.3283147644251585E-003   9.4941671704873447E-009   1.3353603657131317E-003   9.1864852168198140E-009   1.3436280349053309E-003
  0.91154598825831701        1.1284897538615964E-008   1.3481850065276966E-003   9.7107009163924622E-009   1.3357800060517287E-003   9.3370093964040283E-009   1.3478881304443348E-003   9.5960235090128007E-009   1.3381963375448582E-003
  0.91506849315068495        7.8530017768723078E-009   1.3229818342124177E-003   9.2901671970529221E-009   1.3333246637983914E-003   8.5071427747607232E-009   1.3517258137813769E-003   9.5563865865447696E-009   1.3387839462117492E-003
  0.91859099804305289        9.8307823193543907E-009   1.3517783291794748E-003   1.0195628939462560E-008   1.3204992803428988E-003   9.5487863291054960E-009   1.3430017665144987E-003   9.0730127080210615E-009   1.3449390744283197E-003
  0.92211350293542083        9.3236106211903221E-009   1.3092358765398979E-003   1.1912497159625803E-008   1.3311342072390420E-003   9.5790222985669970E-009   1.3434005042945501E-003   8.8925556545811037E-009   1.3392017148351962E-003
  0.92563600782778876        9.4982045146449092E-009   1.3220931102206623E-003   1.0495972154395921E-008   1.3318476631372636E-003   9.4485119916498656E-009   1.3432524624600775E-003   9.6684271868850495E-009   1.3301617862199367E-003
  0.92915851272015670        8.6456266367274596E-009   1.3093085709269504E-003   1.2548357647444521E-008   1.3471934928675183E-003   9.8687683930620552E-009   1.3371835586440284E-003   9.8216322450233353E-009   1.3379983924395804E-003
  0.93268101761252464        1.0573315429038133E-008   1.3345654775818595E-003   1.0091936149235282E-008   1.3298774389466936E-003   1.0212647612206638E-008   1.3454749066790100E-003   9.7102543804794547E-009   1.3325611250865873E-003
  0.93620352250489236        8.9781171735795009E-009   1.3221210910883295E-003   1.0914834482329232E-008   1.3247597264125944E-003   1.0019831825047731E-008   1.3377079424448312E-003   9.8881710852895463E-009   1.3293966840021312E-003
  0.93972602739726030        1.0669368250795391E-008   1.3335589823875761E-003   9.0316087672752994E-009   1.3363731723262131E-003   9.8079181043431163E-009   1.3470581731206039E-003   9.2863554268011022E-009   1.3390334568535243E-003
  0.94324853228962824        1.0318027856735990E-008   1.3323310835483386E-003   8.9724282068865632E-009   1.3363680839039650E-003   9.6714706160128110E-009   1.3390409810381243E-003   9.4401625184608359E-009   1.3351647881508272E-003
  0.94677103718199618        1.0047817480811353E-008   1.3485406622009493E-003   8.2114046173436297E-009   1.3230463416298984E-003   9.2502246843650942E-009   1.3336483503429918E-003   9.6816644405147861E-009   1.3365916348104033E-003
  0.95029354207436412        1.0896468305143936E-008   1.3381980626244864E-003   8.0100144259631628E-009   1.3365910803466768E-003   9.2636357294395573E-009   1.3392988898413023E-003   9.4100924408329380E-009   1.3307444958930968E-003
  0.95381604696673183        1.0163098320491548E-008   1.3428254723562851E-003   9.8309912053602075E-009   1.3378265747118609E-003   9.4002287369221446E-009   1.3378042620170163E-003   9.7631243988871570E-009   1.3310745092549561E-003
  0.95733855185909977        8.6859443868654237E-009   1.3532005145732520E-003   1.0484571768237012E-008   1.3320616539235094E-003   9.3245878815650940E-009   1.3402782269055023E-003   9.5591156943035978E-009   1.3270652057877409E-003
  0.96086105675146771        8.3011222248343098E-009   1.3446555141757974E-003   7.9852096470338956E-009   1.3441087912568557E-003   8.7979104137048128E-009   1.3235916121309855E-003   9.4801719699587140E-009   1.3326324779099586E-003
  0.96438356164383565        1.3303141277665082E-008   1.3650349850802665E-003   8.5912927586053093E-009   1.3493251489791354E-003   9.9269760539755226E-009   1.3181630947685335E-003   9.6059894920991994E-009   1.3285129991185386E-003
  0.96790606653620359        9.8824158016739346E-009   1.3664553295876802E-003   9.6673278936317996E-009   1.3258321556162888E-003   9.4210583483800297E-009   1.3220414545561652E-003   8.9779521139072527E-009   1.3331810560069113E-003
  0.97142857142857131        8.9998759593682428E-009   1.3184291609646245E-003   1.0017413712505784E-008   1.3181479199390327E-003   9.6248317277058963E-009   1.3313878713961458E-003   9.3590975406446635E-009   1.3267964224289504E-003
  0.97495107632093925        1.0779936626173746E-008   1.3260917377605594E-003   9.6080059717808452E-009   1.3139895674539729E-003   1.0105222463607789E-008   1.3374678447144106E-003   9.3372788147202554E-009   1.3333077651074357E-003
  0.97847358121330719        9.6407129258468477E-009   1.3400449211055741E-003   8.5609748826495243E-009   1.3292907060656165E-003   9.2236354248598214E-009   1.3247717303340324E-003   9.4730456891868795E-009   1.3264687743694853E-003
  0.98199608610567513        8.1707731351025521E-009   1.3388114685398888E-003   1.0354228184691497E-008   1.3302629618972008E-003   1.0394270066171885E-008   1.3424105811951450E-003   9.3750597443431612E-009   1.3290380430898429E-003
  0.98551859099804306        6.8398510412625351E-009   1.3181686430805545E-003   1.0837684385478496E-008   1.3246610149674650E-003   9.2221656814217564E-009   1.3335245587135433E-003   9.2031384286071573E-009   1.3157090189060130E-003
  0.98904109589041100        9.2545526566682963E-009   1.3347647194671484E-003   8.7170961445995740E-009   1.3343196128511668E-003   8.4549537859857080E-009   1.3231190926919225E-003   9.6237004202391420E-009   1.3304821410133236E-003
  0.99256360078277894        7.7855437230700436E-009   1.3050564222325427E-003   9.1402658394404826E-009   1.3508367872564122E-003   8.3418533904477952E-009   1.3260520488809562E-003   9.6266299286591152E-009   1.3282633271891556E-003
  0.99608610567514688        9.0032503165226465E-009   1.3018006973817054E-003   8.6818306174661438E-009   1.3257310350891203E-003   8.9578999904915682E-009   1.3202468571456847E-003   9.4116174815488719E-009   1.3251625270857142E-003
  0.99960861056751482        9.8200483728890894E-009   1.3317776282656768E-003   8.5626795355762762E-009   1.3146361551064599E-003   8.7691907538101075E-009   1.3225756751926382E-003   9.4152463134378197E-009   1.3157571021558917E-003
   1.0031311154598828        9.1970722279001745E-009   1.3178824534363252E-003   9.9822230237935273E-009   1.3176424997592610E-003   1.0215819929726422E-008   1.3215431935328524E-003   9.1136616122509744E-009   1.3232331243651320E-003
   1.0066536203522505        9.5066985861025470E-009   1.2963859630033732E-003   1.0402956312256199E-008   1.3066702747434778E-003   1.0255762026645242E-008   1.3218599233368877E-003   9.5448623012219157E-009   1.3153889777388292E-003
   1.0101761252446184        8.4292605288442173E-009   1.3153862762511584E-003   9.3844054000718258E-009   1.3194906632499105E-003   9.8174990853294735E-009   1.3325715797313023E-003   9.7672812574143923E-009   1.3218575082835742E-003
   1.0136986301369864        9.6844050331392154E-009   1.3057092173389907E-003   1.0154767161501306E-008   1.3213037757585490E-003   9.5501949544996024E-009   1.3201661973522277E-003   9.7413846690739912E-009   1.3197614842277419E-003
   1.0172211350293543        9.5122837289788025E-009   1.3261322397622338E-003   9.3875319830008916E-009   1.3023052983834142E-003   9.2720700195059175E-009   1.3217897296970477E-003   9.1814036880220683E-009   1.3260641712512422E-003
   1.0207436399217222        1.1041391127068420E-008   1.2852089205370011E-003   8.9401562166001115E-009   1.2871293367684952E-003   9.4208749942481519E-009   1.3287674984545448E-003   9.4110578564660892E-009   1.3209683690735671E-003
   1.0242661448140900        1.2765542186539749E-008   1.3192141044785783E-003   9.1897423512169296E-009   1.2909328451829163E-003   9.4997289124876267E-009   1.3137765894556651E-003   9.7198461714599818E-009   1.3145447454057701E-003
   1.0277886497064579        1.0516038625270709E-008   1.3502648785658673E-003   9.5203452344451633E-009   1.3105988626401605E-003   9.5713854534551497E-009   1.2998192100232701E-003   9.6757788144584213E-009   1.3134367404904748E-003
   1.0313111545988258        9.9878062841774288E-009   1.3061247910649842E-003   1.0292411648801396E-008   1.3213860670304191E-003   9.4194052508100869E-009   1.3022978121385678E-003   9.2226363319371432E-009   1.3172855352675209E-003
   1.0348336594911938        8.9137716733593162E-009   1.2975627939432752E-003   9.4626032348190042E-009   1.3110951354610733E-003   8.9358742116019122E-009   1.3127886998234317E-003   9.3091703352651420E-009   1.3151389932526010E-003
   1.0383561643835617        1.1438838039142736E-008   1.2979122237530424E-003   9.3209673650562769E-009   1.2987921668183324E-003   1.0243980796076358E-008   1.3077436443272746E-003   9.3899775362972704E-009   1.3164567944153013E-003
   1.0418786692759296        1.2093434237811280E-008   1.3212990948929452E-003   9.4427045301667284E-009   1.3168900481042719E-003   1.0313899838365615E-008   1.3117851251736284E-003   9.1059324664196805E-009   1.3111237231168032E-003
   1.0454011741682974        8.0224177774520357E-009   1.3477271509429868E-003   7.7793956734240056E-009   1.2874138539690258E-003   1.0210080654360354E-008   1.3128823715058389E-003   9.2273453317050418E-009   1.3138289765213683E-003
   1.0489236790606653        9.8359020336576248E-009   1.3180080359265942E-003   8.2850622545395575E-009   1.2921347494037555E-003   1.0153272887691856E-008   1.3064985894219716E-003   9.3250261020979707E-009   1.3087811042795823E-003
   1.0524461839530332        1.0615785786326321E-008   1.2880767429904218E-003   9.0089410410395694E-009   1.3094270740402862E-003   9.1653404524549842E-009   1.3082368677802150E-003   9.7600352351686780E-009   1.3160904458466185E-003
   1.0559686888454012        1.0179301052689850E-008   1.3016846207464332E-003   8.3877073068703932E-009   1.2995140471612104E-003   9.4581191660836338E-009   1.2991597491083667E-003   9.3138419158224555E-009   1.3105220209100349E-003
   1.0594911937377691        8.9408247091661745E-009   1.3072152142012692E-003   9.0661092794367251E-009   1.3337300976438979E-003   8.9035864220932120E-009   1.3160163952503354E-003   9.2718342784792192E-009   1.3101554977582835E-003
   1.0630136986301371        1.2392850256693000E-008   1.3154970146534125E-003   8.5331266745924957E-009   1.3253074702973078E-003   9.0106041170656674E-009   1.3121095913171303E-003   9.0521760284900661E-009   1.3077144907571241E-003
   1.0665362035225050        7.5227511150279318E-009   1.2801559892416034E-003   1.0288312166397061E-008   1.2899889249487647E-003   9.4468181487172837E-009   1.3175777227414074E-003   9.0093218854495455E-009   1.3061630360516054E-003
   1.0700587084148729        9.6341678365387359E-009   1.2767877510475598E-003   1.1358235497027636E-008   1.3040185733781463E-003   9.1285066446289419E-009   1.3073184722336010E-003   9.1914411833775899E-009   1.2997116122020608E-003
   1.0735812133072409        9.2523418709464462E-009   1.2837456489996012E-003   9.6118892543017864E-009   1.3014943389238656E-003   9.0172281488776215E-009   1.2909759238566038E-003   9.9808418391538525E-009   1.3130437081837695E-003
   1.0771037181996086        1.1831601576201026E-008   1.2885118337654820E-003   8.3725067919918476E-009   1.3078503736926774E-003   9.0184388682246205E-009   1.2906193626637105E-003   9.7871624997683935E-009   1.3061482244986109E-003
   1.0806262230919765        9.0234382808774420E-009   1.2589032053544854E-003   9.3714666685887740E-009   1.3106187103050096E-003   9.0023269876837738E-009   1.3128067628218559E-003   9.4854904870901784E-009   1.3034676402948597E-003
   1.0841487279843445        7.8399697768277127E-009   1.2584122658268768E-003   9.7991183533200195E-009   1.2977326078606503E-003   9.1038265964016313E-009   1.3027864763804245E-003   9.3597527925989451E-009   1.3036304348372921E-003
   1.0876712328767124        1.1673908557804271E-008   1.3518946972312122E-003   9.5971294545701569E-009   1.2961990495678037E-003   9.8438904387876389E-009   1.3016195782896830E-003   8.6244952399283645E-009   1.2976206513487601E-003
   1.0911937377690804        1.0677425982965820E-008   1.3247825055109008E-003   9.8903297579714234E-009   1.3029665276740811E-003   9.2386733740568161E-009   1.3037102937174495E-003   9.2373869847506288E-009   1.2895728810033429E-003
   1.0947162426614481        8.3018203676938419E-009   1.3069233128466811E-003   1.0250252671539784E-008   1.3017296141146549E-003   1.0056589962914587E-008   1.3141467359062517E-003   9.1525210466768065E-009   1.3014486039755865E-003
   1.0982387475538160        9.3791129785231029E-009   1.3002672722318331E-003   9.0264449162142624E-009   1.2969359423316616E-003   9.1899128165096038E-009   1.2990987402998143E-003   9.1279224891747742E-009   1.2985418243150759E-003
   1.1017612524461839        1.1586786146791860E-008   1.2813869925185123E-003   8.7393564172089095E-009   1.2978455293507847E-003   9.8580203484743832E-009   1.3038742689968786E-003   9.6033318966094942E-009   1.2999092770324620E-003
